func,algo,run,best_f,seconds
F22022,SSA,17,4.7186457232e+02,0.48
F22022,SSA,18,4.4934955291e+02,0.48
F22022,SSA,19,4.6564207464e+02,0.48
F22022,SSA,20,4.4922958225e+02,0.47
F22022,SSA,21,4.7270159943e+02,0.49
F22022,SSA,22,4.5564905999e+02,0.48
F22022,SSA,23,4.4931863120e+02,0.49
F22022,SSA,24,4.7204850782e+02,0.48
F22022,SSA,25,4.9417404846e+02,0.48
F22022,SSA,26,4.5743915795e+02,0.48
F22022,SSA,27,4.7757902254e+02,0.48
F22022,SSA,28,4.7231337272e+02,0.50
F22022,SSA,29,4.7223243650e+02,0.50
F22022,COA,0,4.3027337845e+02,0.51
F22022,COA,1,4.5028321599e+02,0.51
F22022,COA,2,4.5096346833e+02,0.51
F22022,COA,3,5.0082861770e+02,0.50
F22022,COA,4,4.7438357323e+02,0.51
F22022,COA,5,4.4948111543e+02,0.51
F22022,COA,6,4.7723984075e+02,0.50
F22022,COA,7,4.3255991150e+02,0.51
F22022,COA,8,4.7186606269e+02,0.51
F22022,COA,9,4.8207263309e+02,0.50
F22022,COA,10,5.7107381854e+02,0.49
F22022,COA,11,4.4508115793e+02,0.51
F22022,COA,12,4.7211140572e+02,0.50
F22022,COA,13,4.7195961583e+02,0.50
F22022,COA,14,5.4210455920e+02,0.49
F22022,COA,15,5.5165681118e+02,0.50
F22022,COA,16,4.7594623553e+02,0.50
F22022,COA,17,4.7158209288e+02,0.50
F22022,COA,18,4.6918092361e+02,0.50
F22022,COA,19,4.7068173180e+02,0.50
F22022,COA,20,4.7133421835e+02,0.50
F22022,COA,21,4.4558069197e+02,0.51
F22022,COA,22,4.5786459427e+02,0.49
F22022,COA,23,4.7987733322e+02,0.50
F22022,COA,24,4.7444692075e+02,0.49
F22022,COA,25,4.4571156907e+02,0.50
F22022,COA,26,4.5061090704e+02,0.49
F22022,COA,27,5.6294593673e+02,0.50
F22022,COA,28,4.6799239929e+02,0.50
F22022,COA,29,4.8437905906e+02,0.50
F22022,GWO,4,6.4291040447e+02,0.84
F22022,GWO,5,6.6349121723e+02,0.81
F22022,GWO,6,7.4403071023e+02,0.82
F22022,GWO,7,5.9730171620e+02,0.81
F22022,GWO,0,6.8515229786e+02,0.89
F22022,GWO,1,7.0186059999e+02,0.83
F22022,GWO,2,7.9500928517e+02,0.84
F22022,GWO,3,6.6588195579e+02,0.83
F22022,GWO,8,8.7650611171e+02,0.82
F22022,GWO,9,8.3884140440e+02,0.84
F22022,GWO,10,6.9042570561e+02,0.84
F22022,GWO,11,6.8280549196e+02,0.83
F22022,GWO,12,6.2760746049e+02,0.83
F22022,GWO,13,7.8272732676e+02,0.82
F22022,GWO,14,6.3527933773e+02,0.82
F22022,GWO,15,6.3399467881e+02,0.81
F22022,GWO,16,6.5184963666e+02,0.82
F22022,GWO,17,6.2751701292e+02,0.86
F22022,GWO,18,6.0565462560e+02,0.82
F22022,GWO,19,7.4041471827e+02,0.82
F22022,GWO,20,6.0634453588e+02,0.83
F22022,GWO,21,6.1214772843e+02,0.83
F22022,GWO,22,7.3945767018e+02,0.83
F22022,GWO,23,8.0719899144e+02,0.83
F22022,GWO,28,6.6588798172e+02,0.83
F22022,GWO,29,6.4198410030e+02,0.82
F22022,SCA,0,7.5383250134e+02,0.68
F22022,SCA,1,7.2056449984e+02,0.67
F22022,GWO,24,5.9627459083e+02,0.84
F22022,GWO,25,6.8479404904e+02,0.84
F22022,GWO,26,7.2296345140e+02,0.83
F22022,GWO,27,6.0541918859e+02,0.84
F22022,SCA,2,9.0969685234e+02,0.69
F22022,SCA,3,8.8811305723e+02,0.70
F22022,SCA,4,7.5237540263e+02,0.66
F22022,SCA,5,6.9408537646e+02,0.67
F22022,SCA,6,1.0011270228e+03,0.68
F22022,SCA,7,8.0615443008e+02,0.68
F22022,SCA,8,7.9422068270e+02,0.66
F22022,SCA,9,8.7023796608e+02,0.67
F22022,SCA,10,8.7024502355e+02,0.68
F22022,SCA,11,8.2868230580e+02,0.68
F22022,SCA,12,1.0059921518e+03,0.67
F22022,SCA,13,1.0592193883e+03,0.67
F22022,SCA,14,8.8908438460e+02,0.73
F22022,SCA,15,8.7534758976e+02,0.68
F22022,SCA,16,8.3382412829e+02,0.67
F22022,SCA,17,8.8326614698e+02,0.68
F22022,PSO,0,4.4908727700e+02,0.34
F22022,PSO,1,4.4908495339e+02,0.35
F22022,PSO,2,4.7548997073e+02,0.34
F22022,PSO,3,4.7341130084e+02,0.34
F22022,SCA,18,1.0737932559e+03,0.68
F22022,SCA,19,9.2854789498e+02,0.67
F22022,SCA,20,7.7364713335e+02,0.66
F22022,SCA,21,1.0066397760e+03,0.67
F22022,SCA,22,1.0888889682e+03,0.68
F22022,SCA,23,9.8498389759e+02,0.69
F22022,SCA,24,9.5597124195e+02,0.67
F22022,SCA,25,9.8781723976e+02,0.67
F22022,SCA,26,9.5018831214e+02,0.67
F22022,SCA,27,7.9842072574e+02,0.68
F22022,SCA,28,8.8662748066e+02,0.66
F22022,SCA,29,9.2192890786e+02,0.66
F22022,PSO,4,4.7313342014e+02,0.34
F22022,PSO,5,4.7524137024e+02,0.34
F22022,PSO,6,4.4908648104e+02,0.34
F22022,PSO,7,4.4908577805e+02,0.35
F22022,PSO,8,4.4908558739e+02,0.35
F22022,PSO,9,4.7320964767e+02,0.34
F22022,PSO,10,4.5435840845e+02,0.34
F22022,PSO,11,4.4489547275e+02,0.35
F22022,PSO,12,4.9421107456e+02,0.35
F22022,PSO,13,4.4563915056e+02,0.34
F22022,PSO,14,4.7141949769e+02,0.35
F22022,PSO,15,4.4908704993e+02,0.35
F22022,PSO,16,4.7011941665e+02,0.35
F22022,PSO,17,4.7247917984e+02,0.34
F22022,PSO,18,4.1251087678e+02,0.35
F22022,PSO,19,4.4908980881e+02,0.35
F22022,PSO,20,4.4908729895e+02,0.34
F22022,PSO,21,4.4908715564e+02,0.35
F22022,PSO,22,4.0440392152e+02,0.35
F22022,PSO,23,4.5435840844e+02,0.34
F22022,PSO,24,4.4908509257e+02,0.35
F22022,PSO,25,5.2270222591e+02,0.34
F22022,PSO,26,4.7128688775e+02,0.34
F22022,PSO,27,4.7248721736e+02,0.34
F22022,PSO,28,4.4908859823e+02,0.35
F22022,PSO,29,4.4908654441e+02,0.35
F22022,DE,0,4.7429307115e+02,0.89
F22022,DE,1,4.4489917796e+02,0.88
F22022,DE,2,4.4909181769e+02,0.87
F22022,DE,3,4.4911010545e+02,0.87
F22022,DE,4,4.4909865429e+02,0.88
F22022,DE,5,4.4909607671e+02,0.87
F22022,DE,6,4.4908565686e+02,0.88
F22022,DE,7,4.4915130871e+02,0.88
F22022,DE,8,4.5113355865e+02,0.89
F22022,DE,9,4.4912284741e+02,0.90
F22022,DE,10,4.4909806798e+02,0.90
F22022,DE,11,4.4913719044e+02,0.86
F22022,DE,12,4.5031066658e+02,0.87
F22022,DE,13,4.4912783510e+02,0.90
F22022,DE,14,4.4909107644e+02,0.87
F22022,DE,15,4.7271803862e+02,0.88
F22022,DE,16,4.7189428584e+02,0.90
F22022,DE,17,4.4920057792e+02,0.88
F22022,DE,18,4.7159327610e+02,0.89
F22022,DE,19,4.0398941884e+02,0.89
F22022,DE,20,4.4911816505e+02,0.88
F22022,DE,21,4.7276349302e+02,0.86
F22022,DE,22,4.4489657958e+02,0.90
F22022,DE,23,4.4908682284e+02,0.89
F22022,DE,24,4.4908756459e+02,0.89
F22022,DE,25,4.4909246872e+02,0.88
F22022,HHO,0,5.1700507773e+02,0.49
F22022,HHO,1,5.5338742529e+02,0.48
F22022,HHO,2,5.3816397607e+02,0.48
F22022,HHO,3,5.2310549464e+02,0.50
F22022,DE,26,4.5092138348e+02,0.89
F22022,DE,27,4.5021236653e+02,0.88
F22022,DE,28,4.7214670265e+02,0.88
F22022,DE,29,4.4914092526e+02,0.89
F22022,HHO,4,5.3008379988e+02,0.48
F22022,HHO,5,5.7205337594e+02,0.49
F22022,HHO,6,5.3381450106e+02,0.50
F22022,HHO,7,4.6117095465e+02,0.53
F22022,HHO,8,5.6464136986e+02,0.50
F22022,HHO,9,5.3949642380e+02,0.50
F22022,HHO,10,5.0150012463e+02,0.53
F22022,HHO,11,5.9586555807e+02,0.52
F22022,HHO,12,5.5593419914e+02,0.50
F22022,HHO,13,6.0393894512e+02,0.53
F22022,HHO,14,4.6858084804e+02,0.51
F22022,HHO,15,4.8410059532e+02,0.50
F22022,HHO,16,5.2192931559e+02,0.52
F22022,HHO,17,4.9954862136e+02,0.51
F22022,HHO,18,6.1713337026e+02,0.49
F22022,HHO,19,4.7393722755e+02,0.48
F22022,HHO,20,4.8823214556e+02,0.52
F22022,HHO,21,5.8200509580e+02,0.49
F22022,HHO,22,5.5362941578e+02,0.50
F22022,HHO,23,4.7717517898e+02,0.48
F22022,HHO,24,5.8696595833e+02,0.50
F22022,HHO,25,5.8532908766e+02,0.49
F22022,HHO,26,4.9276100587e+02,0.48
F22022,HHO,27,6.2372186913e+02,0.49
F22022,HHO,28,5.2798554756e+02,0.49
F22022,HHO,29,6.6687794586e+02,0.47
F22022,RIME,0,5.5882824165e+02,1.00
F22022,RIME,1,4.4965984792e+02,0.98
F22022,RIME,2,4.4979021460e+02,0.98
F22022,RIME,3,5.0808294099e+02,0.99
F22022,RIME,4,4.7197621424e+02,0.98
F22022,RIME,5,5.6160929547e+02,1.00
F22022,RIME,6,4.4989137747e+02,0.99
F22022,RIME,7,4.9805430286e+02,0.97
F22022,RIME,8,4.7974176785e+02,1.02
F22022,RIME,9,4.4983656716e+02,0.98
F22022,RIME,10,4.5048688667e+02,1.00
F22022,RIME,11,4.4998973708e+02,1.03
F22022,RIME,12,4.4530854254e+02,1.01
F22022,RIME,13,5.9264385868e+02,1.00
F22022,RIME,14,5.1819303383e+02,1.00
F22022,RIME,15,5.3353345073e+02,0.98
F22022,RIME,16,4.8009520944e+02,1.00
F22022,RIME,17,4.4948542170e+02,0.99
F22022,RIME,18,4.7230693379e+02,0.98
F22022,RIME,19,4.7696239848e+02,1.00
F22022,RIME,20,4.5944613157e+02,0.99
F22022,RIME,21,4.4965691059e+02,0.99
F22022,RIME,22,5.7226721933e+02,0.98
F22022,RIME,23,4.5002823963e+02,1.01
F22022,RIME,24,4.3324261771e+02,0.99
F22022,RIME,25,4.4999832355e+02,1.00
F22022,RIME,26,4.5099882611e+02,1.03
F22022,RIME,27,5.5721100908e+02,1.00
F22022,RIME,28,4.5023215028e+02,1.01
F22022,RIME,29,5.5116268932e+02,1.01
F32022,MSBKA,0,6.0002290881e+02,1.06
F32022,MSBKA,1,6.0010297632e+02,1.07
F32022,MSBKA,2,6.0005223739e+02,1.09
F32022,MSBKA,3,6.0011651261e+02,1.09
F32022,MSBKA,4,6.0004377679e+02,1.07
F32022,MSBKA,5,6.0003099730e+02,1.07
F32022,MSBKA,6,6.0002246559e+02,1.07
F32022,MSBKA,7,6.0005550037e+02,1.06
F32022,MSBKA,8,6.0004717268e+02,1.08
F32022,MSBKA,9,6.0000586397e+02,1.08
F32022,MSBKA,10,6.0000985653e+02,1.07
F32022,MSBKA,11,6.0000848184e+02,1.07
F32022,MSBKA,12,6.0026866676e+02,1.11
F32022,MSBKA,13,6.0007493100e+02,1.10
F32022,MSBKA,14,6.0002095126e+02,1.08
F32022,MSBKA,15,6.0000546381e+02,1.12
F32022,MSBKA,16,6.0008318967e+02,1.08
F32022,MSBKA,17,6.0003562326e+02,1.08
F32022,MSBKA,18,6.0003017339e+02,1.14
F32022,MSBKA,19,6.0001433930e+02,1.05
F32022,MSBKA,20,6.0002314299e+02,1.07
F32022,MSBKA,21,6.0009936450e+02,1.12
F32022,MSBKA,22,6.0002226673e+02,1.04
F32022,MSBKA,23,6.0007022820e+02,1.07
F32022,MSBKA,24,6.0001805564e+02,1.15
F32022,MSBKA,25,6.0000284142e+02,1.05
F32022,MSBKA,26,6.0013071983e+02,1.06
F32022,MSBKA,27,6.0007387778e+02,1.06
F32022,MSBKA,28,6.0001434144e+02,1.11
F32022,MSBKA,29,6.0002528070e+02,1.07
F32022,BKA,0,6.0002024634e+02,0.91
F32022,BKA,1,6.0016897292e+02,0.89
F32022,BKA,2,6.0021052878e+02,0.95
F32022,BKA,3,6.0056142885e+02,0.91
F32022,BKA,4,6.0028523671e+02,0.90
F32022,BKA,5,6.0006000885e+02,0.91
F32022,BKA,6,6.0042151644e+02,0.87
F32022,BKA,7,6.0004667004e+02,0.88
F32022,BKA,8,6.0017183793e+02,0.90
F32022,BKA,9,6.0002325324e+02,0.89
F32022,BKA,10,6.0038583094e+02,0.88
F32022,BKA,11,6.0013204751e+02,0.89
F32022,BKA,12,6.0003502075e+02,0.89
F32022,BKA,13,6.0021138473e+02,0.91
F32022,BKA,14,6.0033372660e+02,0.91
F32022,BKA,15,6.0009061717e+02,0.91
F32022,BKA,16,6.0030289200e+02,0.91
F32022,BKA,17,6.0040259257e+02,0.91
F32022,BKA,18,6.0011355636e+02,0.94
F32022,BKA,19,6.0020344874e+02,0.89
F32022,BKA,20,6.0019021069e+02,0.91
F32022,BKA,21,6.0014467928e+02,0.89
F32022,BKA,22,6.0016183200e+02,0.92
F32022,BKA,23,6.0028436222e+02,0.90
F32022,BKA,24,6.0006233742e+02,0.88
F32022,BKA,25,6.0007762329e+02,0.90
F32022,BKA,26,6.0032545561e+02,0.90
F32022,BKA,27,6.0004092468e+02,0.88
F32022,BKA,28,6.0009642209e+02,0.90
F32022,BKA,29,6.0035901850e+02,0.88
F32022,BKA-S1,0,6.0001844176e+02,0.90
F32022,BKA-S1,1,6.0006279734e+02,0.90
F32022,BKA-S1,2,6.0011340547e+02,0.93
F32022,BKA-S1,3,6.0003528814e+02,0.90
F32022,BKA-S1,4,6.0004341648e+02,0.91
F32022,BKA-S1,5,6.0004089147e+02,0.91
F32022,BKA-S1,6,6.0046026190e+02,0.90
F32022,BKA-S1,7,6.0041039665e+02,0.89
F32022,BKA-S1,8,6.0002622069e+02,0.88
F32022,BKA-S1,9,6.0023259901e+02,0.88
F32022,BKA-S1,10,6.0018468743e+02,0.88
F32022,BKA-S1,11,6.0024826609e+02,0.92
F32022,BKA-S1,12,6.0002724107e+02,0.88
F32022,BKA-S1,13,6.0013992378e+02,0.88
F32022,BKA-S1,14,6.0032480459e+02,0.92
F32022,BKA-S1,15,6.0008515030e+02,0.88
F32022,BKA-S1,16,6.0005940293e+02,0.89
F32022,BKA-S1,17,6.0003845364e+02,0.91
F32022,BKA-S1,18,6.0008348282e+02,0.92
F32022,BKA-S1,19,6.0036480325e+02,0.91
F32022,BKA-S1,20,6.0027454549e+02,0.93
F32022,BKA-S1,21,6.0014399626e+02,0.90
F32022,BKA-S1,22,6.0011936624e+02,0.90
F32022,BKA-S1,23,6.0003171248e+02,0.89
F32022,BKA-S1,24,6.0004239460e+02,0.88
F32022,BKA-S1,25,6.0033245871e+02,0.89
F32022,BKA-S1,26,6.0024189367e+02,0.89
F32022,BKA-S1,27,6.0002903640e+02,0.87
F32022,BKA-S1,28,6.0014564034e+02,0.89
F32022,BKA-S1,29,6.0067569977e+02,0.90
F32022,BKA-S2,0,6.0006218638e+02,1.07
F32022,BKA-S2,1,6.0046524220e+02,1.07
F32022,BKA-S2,2,6.0067986028e+02,1.09
F32022,BKA-S2,3,6.0020692467e+02,1.08
F32022,BKA-S2,4,6.0062715046e+02,1.09
F32022,BKA-S2,5,6.0015857675e+02,1.08
F32022,BKA-S2,6,6.0026318424e+02,1.05
F32022,BKA-S2,7,6.0000367285e+02,1.06
F32022,BKA-S2,8,6.0013858975e+02,1.07
F32022,BKA-S2,9,6.0013687293e+02,1.08
F32022,BKA-S2,10,6.0021607639e+02,1.07
F32022,BKA-S2,11,6.0008719883e+02,1.07
F32022,BKA-S2,12,6.0013363650e+02,1.09
F32022,BKA-S2,13,6.0030831093e+02,1.05
F32022,BKA-S2,14,6.0003410836e+02,1.06
F32022,BKA-S2,15,6.0042729834e+02,1.07
F32022,BKA-S2,16,6.0013670407e+02,1.04
F32022,BKA-S2,17,6.0007363844e+02,1.05
F32022,BKA-S2,18,6.0032724671e+02,1.11
F32022,BKA-S2,19,6.0024858270e+02,1.08
F32022,BKA-S2,20,6.0033547709e+02,1.07
F32022,BKA-S2,21,6.0023760082e+02,1.08
F32022,BKA-S2,22,6.0023150959e+02,1.07
F32022,BKA-S2,23,6.0025601951e+02,1.06
F32022,BKA-S2,24,6.0041237953e+02,1.08
F32022,BKA-S2,25,6.0014476247e+02,1.08
F32022,BKA-S2,26,6.0056147529e+02,1.04
F32022,BKA-S2,27,6.0012174796e+02,1.05
F32022,BKA-S2,28,6.0013212387e+02,1.06
F32022,BKA-S2,29,6.0014991312e+02,1.06
F32022,BKA-S3,0,6.0011593152e+02,0.88
F32022,BKA-S3,1,6.0004916463e+02,0.91
F32022,BKA-S3,2,6.0003208299e+02,0.88
F32022,BKA-S3,3,6.0006754260e+02,0.88
F32022,BKA-S3,4,6.0003678798e+02,0.90
F32022,BKA-S3,5,6.0018527078e+02,0.90
F32022,BKA-S3,6,6.0002644323e+02,0.90
F32022,BKA-S3,7,6.0004194005e+02,0.92
F32022,BKA-S3,8,6.0033020064e+02,0.90
F32022,BKA-S3,9,6.0002205904e+02,0.92
F32022,BKA-S3,10,6.0004628079e+02,0.93
F32022,BKA-S3,11,6.0003489653e+02,0.91
F32022,BKA-S3,12,6.0005370606e+02,0.90
F32022,BKA-S3,13,6.0029276366e+02,0.91
F32022,BKA-S3,14,6.0001517036e+02,0.89
F32022,BKA-S3,15,6.0000325928e+02,0.92
F32022,BKA-S3,16,6.0003556807e+02,0.90
F32022,BKA-S3,17,6.0003249502e+02,0.89
F32022,BKA-S3,18,6.0007988061e+02,0.87
F32022,BKA-S3,19,6.0000599574e+02,0.87
F32022,BKA-S3,20,6.0005142193e+02,0.90
F32022,BKA-S3,21,6.0007077339e+02,0.89
F32022,BKA-S3,22,6.0020468001e+02,0.90
F32022,BKA-S3,23,6.0003015633e+02,0.90
F32022,BKA-S3,24,6.0012892861e+02,0.91
F32022,BKA-S3,25,6.0005074641e+02,0.90
F32022,BKA-S3,26,6.0024263951e+02,0.90
F32022,BKA-S3,27,6.0004144363e+02,0.88
F32022,BKA-S3,28,6.0000023258e+02,0.88
F32022,BKA-S3,29,6.0006843388e+02,0.87
F32022,SSA,0,6.0000000000e+02,0.80
F32022,SSA,1,6.0000000000e+02,0.82
F32022,SSA,2,6.0000000000e+02,0.83
F32022,SSA,3,6.0000000000e+02,0.81
F32022,SSA,4,6.0000000000e+02,0.81
F32022,SSA,5,6.0000000001e+02,0.83
F32022,SSA,6,6.0000000000e+02,0.81
F32022,SSA,7,6.0000000000e+02,0.82
F32022,SSA,8,6.0000000000e+02,0.82
F32022,SSA,9,6.0000000000e+02,0.80
F32022,SSA,10,6.0000000000e+02,0.85
F32022,SSA,11,6.0000000000e+02,0.82
F32022,SSA,12,6.0000000000e+02,0.81
F32022,SSA,13,6.0000000001e+02,0.83
F32022,SSA,14,6.0000000000e+02,0.80
F32022,SSA,15,6.0000000007e+02,0.79
F32022,SSA,16,6.0000000000e+02,0.81
F32022,SSA,17,6.0000000000e+02,0.80
F32022,SSA,18,6.0000000000e+02,0.80
F32022,SSA,19,6.0000000000e+02,0.78
F32022,SSA,20,6.0000000000e+02,0.80
F32022,SSA,21,6.0000000000e+02,0.82
F32022,SSA,22,6.0000000000e+02,0.82
F32022,SSA,23,6.0000000000e+02,0.82
F32022,SSA,24,6.0000000000e+02,0.80
F32022,SSA,25,6.0000000000e+02,0.81
F32022,SSA,26,6.0000000000e+02,0.85
F32022,SSA,27,6.0000000000e+02,0.84
F32022,SSA,28,6.0000000000e+02,0.84
F32022,SSA,29,6.0000000001e+02,0.82
F32022,COA,0,6.0000000310e+02,0.84
F32022,COA,1,6.0000000370e+02,0.85
F32022,COA,2,6.0000000798e+02,0.86
F32022,COA,3,6.0000000096e+02,0.82
F32022,COA,4,6.0000001243e+02,0.89
F32022,COA,5,6.0000000399e+02,0.83
F32022,COA,6,6.0000001253e+02,0.84
F32022,COA,7,6.0000000015e+02,0.82
F32022,COA,8,6.0000000020e+02,0.85
F32022,COA,9,6.0000000077e+02,0.82
F32022,COA,10,6.0000000001e+02,0.85
F32022,COA,11,6.0000000371e+02,0.87
F32022,COA,12,6.0000000178e+02,0.84
F32022,COA,13,6.0000000005e+02,0.87
F32022,COA,14,6.0000000089e+02,0.86
F32022,COA,15,6.0000000659e+02,0.85
F32022,COA,16,6.0000000039e+02,0.84
F32022,COA,17,6.0000000019e+02,0.87
F32022,COA,18,6.0000000062e+02,0.85
F32022,COA,19,6.0000000597e+02,0.84
F32022,COA,20,6.0000000119e+02,0.86
F32022,COA,21,6.0000000345e+02,0.86
F32022,COA,22,6.0000000004e+02,0.83
F32022,COA,23,6.0000000077e+02,0.84
F32022,COA,24,6.0000000044e+02,0.85
F32022,COA,25,6.0000011072e+02,0.85
F32022,COA,26,6.0000000500e+02,0.85
F32022,COA,27,6.0000000041e+02,0.85
F32022,COA,28,6.0000000044e+02,0.85
F32022,COA,29,6.0000001759e+02,0.86
F32022,GWO,0,6.0017167177e+02,1.20
F32022,GWO,1,6.0017137325e+02,1.22
F32022,GWO,2,6.0011210548e+02,1.22
F32022,GWO,3,6.0017163977e+02,1.18
F32022,GWO,4,6.0011216987e+02,1.19
F32022,GWO,5,6.0011211623e+02,1.20
F32022,GWO,6,6.0011235804e+02,1.19
F32022,GWO,7,6.0026299365e+02,1.20
F32022,GWO,8,6.0017165437e+02,1.18
F32022,GWO,9,6.0017165767e+02,1.20
F32022,GWO,10,6.0021126425e+02,1.21
F32022,GWO,11,6.0011213918e+02,1.22
F32022,GWO,12,6.0017163592e+02,1.22
F32022,GWO,13,6.0008188122e+02,1.20
F32022,GWO,14,6.0021124896e+02,1.23
F32022,GWO,15,6.0007607165e+02,1.23
F32022,GWO,16,6.0019167987e+02,1.24
F32022,GWO,17,6.0011212718e+02,1.26
F32022,GWO,18,6.0017165737e+02,1.20
F32022,GWO,19,6.0017165888e+02,1.21
F32022,GWO,20,6.0014584736e+02,1.26
F32022,GWO,21,6.0020587672e+02,1.20
F32022,GWO,22,6.0014564408e+02,1.25
F32022,GWO,23,6.0017166351e+02,1.22
F32022,GWO,24,6.0023310017e+02,1.23
F32022,GWO,25,6.0019572232e+02,1.21
F32022,GWO,26,6.0018572262e+02,1.29
F32022,GWO,27,6.0008173939e+02,1.21
F32022,GWO,28,6.0021601695e+02,1.22
F32022,GWO,29,6.0017165389e+02,1.20
F32022,SCA,0,6.0026242076e+02,1.07
F32022,SCA,1,6.0042414392e+02,1.05
F32022,SCA,2,6.0049473389e+02,1.05
F32022,SCA,3,6.0038234309e+02,1.06
F32022,SCA,4,6.0024216072e+02,1.03
F32022,SCA,5,6.0058296415e+02,1.03
F32022,SCA,6,6.0037079550e+02,1.06
F32022,SCA,7,6.0052094460e+02,1.08
F32022,SCA,8,6.0057032039e+02,1.03
F32022,SCA,9,6.0058063072e+02,1.04
F32022,SCA,10,6.0044042423e+02,1.06
F32022,SCA,11,6.0048430540e+02,1.09
F32022,SCA,12,6.0052950564e+02,1.04
F32022,SCA,13,6.0041170522e+02,1.11
F32022,SCA,14,6.0055248110e+02,1.06
F32022,SCA,15,6.0047446213e+02,1.07
F32022,SCA,16,6.0042325118e+02,1.11
F32022,SCA,17,6.0047773457e+02,1.04
F32022,SCA,18,6.0041612452e+02,1.07
F32022,SCA,19,6.0053490579e+02,1.06
F32022,SCA,20,6.0041056550e+02,1.04
F32022,SCA,21,6.0049833397e+02,1.04
F32022,SCA,22,6.0045679370e+02,1.05
F32022,SCA,23,6.0045507556e+02,1.07
F32022,SCA,24,6.0037812367e+02,1.01
F32022,SCA,25,6.0046256692e+02,1.02
F32022,SCA,26,6.0042501420e+02,1.08
F32022,SCA,27,6.0050704001e+02,1.04
F32022,SCA,28,6.0039395713e+02,1.07
F32022,SCA,29,6.0065382586e+02,1.06
F32022,PSO,0,6.0000000000e+02,0.64
F32022,PSO,1,6.0000000000e+02,0.68
F32022,PSO,2,6.0002454059e+02,0.64
F32022,PSO,3,6.0002881117e+02,0.64
F32022,PSO,4,6.0000000000e+02,0.69
F32022,PSO,5,6.0000000000e+02,0.65
F32022,PSO,6,6.0000000000e+02,0.65
F32022,PSO,7,6.0002187305e+02,0.66
F32022,PSO,8,6.0000000000e+02,0.65
F32022,PSO,9,6.0004638677e+02,0.65
F32022,PSO,10,6.0000000000e+02,0.67
F32022,PSO,11,6.0002187305e+02,0.63
F32022,PSO,12,6.0000000000e+02,0.66
F32022,PSO,13,6.0002454059e+02,0.64
F32022,PSO,14,6.0006480796e+02,0.63
F32022,PSO,15,6.0000000000e+02,0.64
F32022,PSO,16,6.0000000000e+02,0.61
F32022,PSO,17,6.0005332065e+02,0.63
F32022,PSO,18,6.0009091712e+02,0.66
F32022,PSO,19,6.0006907489e+02,0.63
F32022,PSO,20,6.0002881117e+02,0.64
F32022,PSO,21,6.0000000000e+02,0.63
F32022,PSO,22,6.0002881117e+02,0.61
F32022,PSO,23,6.0009928138e+02,0.63
F32022,PSO,24,6.0004638677e+02,0.63
F32022,PSO,25,6.0000000000e+02,0.63
F32022,PSO,26,6.0013750016e+02,0.63
F32022,PSO,27,6.0006665867e+02,0.63
F32022,PSO,28,6.0005064665e+02,0.63
F32022,PSO,29,6.0000000000e+02,0.62
F32022,DE,0,6.0000000000e+02,1.35
F32022,DE,1,6.0000003281e+02,1.32
F32022,DE,2,6.0000000000e+02,1.31
F32022,DE,3,6.0000000003e+02,1.31
F32022,DE,4,6.0000642064e+02,1.32
F32022,DE,5,6.0000000001e+02,1.33
F32022,DE,6,6.0000020390e+02,1.32
F32022,DE,7,6.0000000000e+02,1.33
F32022,DE,8,6.0000000000e+02,1.31
F32022,DE,9,6.0000000000e+02,1.32
F32022,DE,10,6.0000000000e+02,1.31
F32022,DE,11,6.0000015430e+02,1.31
F32022,DE,12,6.0000000000e+02,1.29
F32022,DE,13,6.0000000000e+02,1.30
F32022,DE,14,6.0000419656e+02,1.31
F32022,DE,15,6.0000000008e+02,1.30
F32022,DE,16,6.0000000000e+02,1.33
F32022,DE,17,6.0000000000e+02,1.30
F32022,DE,18,6.0000000000e+02,1.33
F32022,DE,19,6.0000000000e+02,1.33
F32022,DE,20,6.0000000000e+02,1.30
F32022,DE,21,6.0000002977e+02,1.31
F32022,DE,22,6.0000001025e+02,1.31
F32022,DE,23,6.0000000000e+02,1.33
F32022,DE,28,6.0000023011e+02,1.31
F32022,DE,29,6.0000000000e+02,1.32
F32022,HHO,0,6.0001677251e+02,0.90
F32022,HHO,1,6.0000172880e+02,0.84
F32022,DE,24,6.0000000029e+02,1.30
F32022,DE,25,6.0000000000e+02,1.30
F32022,DE,26,6.0000000000e+02,1.33
F32022,DE,27,6.0000000000e+02,1.30
F32022,HHO,2,6.0000312964e+02,0.85
F32022,HHO,3,6.0001159324e+02,0.83
F32022,HHO,4,6.0000518795e+02,0.83
F32022,HHO,5,6.0001154336e+02,0.84
F32022,HHO,6,6.0000541525e+02,0.85
F32022,HHO,7,6.0000633379e+02,0.86
F32022,HHO,8,6.0000542522e+02,0.87
F32022,HHO,9,6.0000466661e+02,0.87
F32022,HHO,10,6.0000273124e+02,0.83
F32022,HHO,11,6.0001892713e+02,0.83
F32022,HHO,12,6.0001063705e+02,0.85
F32022,HHO,13,6.0000128702e+02,0.84
F32022,HHO,14,6.0000628809e+02,0.83
F32022,HHO,15,6.0003060509e+02,0.83
F32022,HHO,16,6.0001524526e+02,0.84
F32022,HHO,17,6.0000600550e+02,0.85
F32022,HHO,18,6.0000401515e+02,0.84
F32022,HHO,19,6.0001211915e+02,0.87
